absence_id,employee_id,employee_name,role,type,start_date,end_date,days_count,reason,status,manager_decision,decision_reason,coverage_impact,compliance_ok,processing_time_hours
3bc76804-0caa-4ddf-b62e-16085273fba9,EMP95454,Jacques Lefevre,préparateur,maladie,2024-02-01,2024-02-12,11,Congé maladie,approved,approved,Accord manager,medium,False,31
9509ae20-1277-4a38-bc8b-8eb9638fb472,EMP52819,Joseph Girard,pharmacien_titulaire,RTT,2024-11-23,2024-12-06,13,Formation professionnelle,approved,refused,Accord manager,medium,True,29
739cd7d1-7bea-49bb-a37f-f097deca9ffd,EMP93439,Valérie Benoit,employé_rayon,maternité,2024-11-01,2024-11-07,6,Maternité,approved,refused,Couverture disponible,low,True,46
452c9880-c50f-41dd-ba2b-63ae1389bc1d,EMP97823,Stéphanie Gaillard,pharmacien_adjoint,maladie,2024-01-30,2024-02-04,5,Congé maladie,approved,approved,Conflit avec autre absence,medium,False,48
9c0222f8-416a-466a-b913-d5c6e2c30b78,EMP61480,Georges Martin,préparateur,événement_familial,2024-02-18,2024-02-29,11,Événement familial,approved,refused,Couverture disponible,low,False,1
56654424-9987-420f-bd11-a329623888d0,EMP52939,Pierre Rousseau,stagiaire,congé_payé,2024-01-18,2024-01-20,2,Raison personnelle,approved,refused,Conflit avec autre absence,low,False,10
ad03790a-c1f8-4c91-9237-bbc1218c74b2,EMP95747,Bernard Gaillard,pharmacien_titulaire,maladie,2024-09-22,2024-09-29,7,Congé maladie,approved,refused,Raison médicale insuffisante,low,False,32
f9a46df9-f1d1-40fb-96db-bae98a53f3df,EMP16128,Pascale Roux,préparateur,RTT,2024-10-21,2024-11-02,12,Événement familial,pending,,,low,False,26
1e7cb888-f5fe-4b63-a050-eeae298ae86e,EMP16097,Pierre Poulain,employé_rayon,événement_familial,2024-10-19,2024-10-22,3,Maternité,approved,refused,Accord manager,medium,True,5
e69a51f4-2af6-425d-bf2a-40c04d919d35,EMP54857,Alain Leroy,pharmacien_adjoint,maternité,2024-12-18,2024-12-22,4,Raison personnelle,pending,,,low,False,22
1eff8340-0faf-4f83-9d2d-e61b060f15aa,EMP39284,Alain Bernier,pharmacien_titulaire,maladie,2024-05-30,2024-06-05,6,Congé maladie,refused,refused,Couverture disponible,low,False,39
070542a0-c5d4-412e-aa67-d9671d480194,EMP37064,Sophie Delacroix,préparateur,RTT,2024-08-31,2024-09-01,1,Besoin de repos,pending,,,low,False,46
28339441-d03c-49ea-8687-e8f84e432652,EMP33913,Marie Benoit,employé_rayon,événement_familial,2024-11-16,2024-11-17,1,Formation professionnelle,approved,refused,Accord manager,low,False,16
86debe2e-9b9c-4acd-b9e5-72a6ce2b804b,EMP66886,Thierry Renaud,pharmacien_titulaire,maternité,2024-12-14,2024-12-25,11,Maladie,pending,,,high,False,22
09deb0ca-769b-46e9-9813-701c09d68ac6,EMP59583,Cécile Bernard,pharmacien_adjoint,maladie,2024-01-27,2024-02-03,7,Congé maladie,pending,,,medium,False,28
c1dd42aa-b5c4-4916-b7c8-6f0e16e7c856,EMP72417,Cécile Leclerc,préparateur,RTT,2024-03-03,2024-03-11,8,Raison personnelle,pending,,,high,True,1
b0c1a88b-f529-4754-945f-316c56d38995,EMP87140,René Girard,stagiaire,maladie,2024-01-23,2024-02-02,10,Congé maladie,refused,approved,Couverture disponible,medium,False,48
d26ff9a0-0bcd-4ba7-a2d5-2d139f1fb42d,EMP36336,Laurent Poirier,préparateur,congé_payé,2024-07-20,2024-07-25,5,Besoin de repos,approved,approved,Justificatif requis,high,True,21
752f6d52-8a97-4c20-899e-65a40c8389a9,EMP71300,Valérie Laurent,préparateur,formation,2024-12-22,2024-12-24,2,Besoin de repos,pending,,,high,True,35
b6971dd7-ba54-4799-9230-0c8b5888edea,EMP20467,Christine Fournier,employé_rayon,formation,2024-01-09,2024-01-20,11,Maternité,refused,refused,Justificatif requis,high,True,10
c4de9cc8-1e3c-4ea9-9095-3ef77287ea4d,EMP65783,Catherine Gaillard,préparateur,congé_payé,2024-09-22,2024-10-07,15,Événement familial,approved,refused,Justificatif requis,high,False,41
8a8fd264-aea6-4fe2-8ada-ab11082e0b59,EMP90904,André Leclerc,préparateur,congé_payé,2024-09-22,2024-10-06,14,Événement familial,pending,,,low,True,40
783374b9-da89-46cc-8e6b-ef0b3d44e703,EMP32397,Jean Rousseau,employé_rayon,maternité,2024-02-13,2024-02-16,3,Maternité,pending,,,low,True,26
78272033-22cc-4300-aed6-26c3bf13641b,EMP99048,Marc Rousseau,préparateur,formation,2024-12-07,2024-12-18,11,Événement familial,approved,refused,Conflit avec autre absence,low,False,29
1edfcb5a-7a9d-450e-a4a0-a455c9e2267f,EMP21530,Florence Benoit,employé_rayon,formation,2024-01-14,2024-01-26,12,Maladie,approved,refused,Justificatif requis,high,True,42
7abb6333-0876-4aed-bab4-1deb7c812b4c,EMP82491,Catherine Bernard,pharmacien_adjoint,événement_familial,2024-10-23,2024-11-04,12,Raison personnelle,pending,,,low,False,35
e06f6f9a-ea74-458c-9892-843aa189a968,EMP95894,Thérèse Delorme,pharmacien_titulaire,maladie,2024-07-31,2024-08-10,10,Congé maladie,approved,approved,Accord manager,high,False,3
95fa89f1-0c26-435c-8a82-bd3a96e9b4a6,EMP68832,Catherine Girard,stagiaire,congé_payé,2024-04-25,2024-05-08,13,Maternité,approved,approved,Conflit avec autre absence,medium,False,19
f7689d76-0ca4-4458-a55a-8d28dd14c46e,EMP86791,Françoise Renaud,préparateur,RTT,2024-04-21,2024-05-05,14,Formation professionnelle,approved,refused,Justificatif requis,high,False,31
3da6975f-0adb-4c02-88ce-2d23ce8284c1,EMP92710,Olivier Renaud,pharmacien_adjoint,formation,2024-06-12,2024-06-13,1,Maternité,approved,refused,Accord manager,low,False,22
fb907910-f58c-43bd-8a76-62b07eb91c0a,EMP84521,Cécile Leclerc,préparateur,formation,2024-01-20,2024-02-03,14,Événement familial,refused,approved,Couverture disponible,medium,True,43
cde97571-219e-45a0-8b53-2a39f2154070,EMP28949,Stéphanie Bernard,employé_rayon,maternité,2024-04-05,2024-04-08,3,Maternité,refused,approved,Accord manager,high,False,15
1ad82f60-189e-4665-b0e7-6a286e52e8b9,EMP87958,Marie Gaillard,pharmacien_adjoint,RTT,2024-04-19,2024-05-01,12,Maladie,approved,approved,Raison médicale insuffisante,medium,False,21
cd3edd0a-19ad-4e6a-b1a5-3fa3e020fd31,EMP61350,Michèle Benoit,pharmacien_titulaire,RTT,2024-01-04,2024-01-08,4,Maladie,approved,refused,Raison médicale insuffisante,low,False,22
e336178b-d831-4a5a-89dd-8575b748b57c,EMP13797,Christiane Fontaine,pharmacien_titulaire,événement_familial,2024-02-28,2024-03-05,6,Raison personnelle,approved,approved,Conflit avec autre absence,high,True,33
ba512999-aa6f-4b0e-b461-de4b5b932425,EMP97846,Jean Gaillard,pharmacien_titulaire,maladie,2024-02-07,2024-02-18,11,Congé maladie,approved,approved,Raison médicale insuffisante,medium,False,48
40f37186-daa0-4cda-9af5-1c84e81f8684,EMP67753,Marc Bernard,pharmacien_adjoint,congé_payé,2024-11-19,2024-11-24,5,Maternité,pending,,,medium,True,27
60596e64-ec6e-4575-8e3e-4c1b614eb142,EMP16097,Pierre Poulain,employé_rayon,formation,2024-09-01,2024-09-14,13,Formation professionnelle,refused,refused,Raison médicale insuffisante,medium,True,47
626d84eb-0bed-4889-a5f7-a506426513c3,EMP93439,Valérie Benoit,employé_rayon,formation,2024-05-17,2024-05-30,13,Maternité,pending,,,high,False,1
c461928f-9464-42a4-b3ca-988a5411a084,EMP76360,Cécile Renaud,pharmacien_titulaire,événement_familial,2024-01-29,2024-02-12,14,Maladie,approved,refused,Raison médicale insuffisante,low,True,1
7976c820-7c3b-43cb-b5a3-b88b013c00e3,EMP71293,Philippe Bernard,pharmacien_adjoint,formation,2024-07-21,2024-07-22,1,Raison personnelle,pending,,,low,True,47
73c9d67f-7cbe-4167-8c2f-eecf3d85d42f,EMP84519,Anne Rousseau,employé_rayon,événement_familial,2024-06-23,2024-06-29,6,Formation professionnelle,approved,approved,Accord manager,high,False,36
7d947bfa-1ac8-4e8b-a0dc-af6dddbe76b8,EMP76049,Luc Michel,pharmacien_titulaire,maternité,2024-03-18,2024-03-21,3,Maladie,pending,,,high,False,44
a9068d1a-ff31-46de-88a0-0b28a0f4750e,EMP62720,Michel Lefevre,préparateur,maternité,2024-02-12,2024-02-22,10,Maladie,pending,,,high,False,28
88ae5c14-2d11-404c-8fc1-ac3eb4340101,EMP79971,Laurent Poirier,pharmacien_adjoint,formation,2024-06-09,2024-06-21,12,Événement familial,approved,refused,Couverture disponible,medium,False,12
b2f5bc60-06c7-4462-84b1-3dd17dc68741,EMP79692,Christian Delorme,pharmacien_adjoint,événement_familial,2024-08-11,2024-08-25,14,Maladie,approved,refused,Couverture disponible,high,True,34
cde00ddd-ebf1-4395-9693-cd2e074d6bce,EMP93439,Valérie Benoit,employé_rayon,congé_payé,2024-08-05,2024-08-13,8,Besoin de repos,refused,refused,Conflit avec autre absence,low,True,12
55a6d979-ff16-4346-9e82-8ca1bdf98e70,EMP96221,Cécile Fabre,préparateur,événement_familial,2024-09-16,2024-09-30,14,Besoin de repos,approved,approved,Justificatif requis,medium,False,41
1d32066b-48eb-4b48-8094-e504521e690b,EMP85839,Thérèse Fabre,employé_rayon,formation,2024-03-26,2024-04-03,8,Maladie,pending,,,medium,True,44
d59092bf-adb1-4986-95e7-b676ad56e88f,EMP98552,Michèle Bernier,pharmacien_adjoint,congé_payé,2024-08-02,2024-08-16,14,Raison personnelle,approved,approved,Conflit avec autre absence,high,True,27
110cfc70-c908-4d19-83d5-87fd7ec9ad06,EMP79714,Christiane Girard,préparateur,formation,2024-05-31,2024-06-09,9,Besoin de repos,approved,refused,Couverture disponible,medium,False,3
43b293d6-c5e0-4027-8f2c-8d752b4ffbee,EMP71640,Marc Moreau,pharmacien_adjoint,formation,2024-07-28,2024-08-11,14,Événement familial,approved,refused,Justificatif requis,medium,True,47
cfb88a03-2f7a-489c-8dcf-64aaf1131090,EMP71293,Philippe Bernard,pharmacien_adjoint,congé_payé,2024-07-19,2024-07-21,2,Besoin de repos,approved,refused,Justificatif requis,low,True,45
8d4e2a5c-73b4-49cf-8442-8f311967dc52,EMP50680,Danielle Leroy,stagiaire,congé_payé,2024-09-10,2024-09-15,5,Maladie,refused,approved,Justificatif requis,medium,False,36
47315201-4957-42f1-afc6-90f398021d1f,EMP46301,Pierre Poirier,employé_rayon,événement_familial,2024-02-04,2024-02-15,11,Raison personnelle,approved,refused,Accord manager,medium,True,31
77bb937b-d44d-4096-9797-a5c028312b0c,EMP62493,Alain Bernier,pharmacien_titulaire,formation,2024-01-29,2024-02-10,12,Besoin de repos,refused,approved,Couverture disponible,low,False,34
3e238c53-bc8e-4acc-81a1-b3bc6d89ec82,EMP33278,Pierre Benoit,préparateur,événement_familial,2024-11-29,2024-12-01,2,Événement familial,pending,,,low,False,17
fda9c518-8565-450f-9101-abe0e81be862,EMP35115,Cécile Roux,employé_rayon,RTT,2024-06-16,2024-06-21,5,Formation professionnelle,approved,refused,Couverture disponible,low,True,23
adf70b21-4d1f-452c-98cf-5d72ddcaddcc,EMP54954,Laurent Moreau,pharmacien_adjoint,maladie,2024-06-11,2024-06-12,1,Congé maladie,approved,refused,Raison médicale insuffisante,low,False,39
e92d86aa-99bf-4bd2-af7f-af75d65c6c19,EMP73176,Jacques Renaud,employé_rayon,formation,2024-02-10,2024-02-16,6,Maladie,approved,refused,Raison médicale insuffisante,medium,True,34
f2fea2da-a51a-4d71-941b-07349ac84245,EMP11894,Paul Dubois,préparateur,RTT,2024-06-13,2024-06-21,8,Raison personnelle,approved,refused,Raison médicale insuffisante,medium,False,30
ff93757a-c513-44db-9a47-6f2ff93624b8,EMP27518,Laurent Renaud,pharmacien_adjoint,maternité,2024-03-18,2024-03-19,1,Besoin de repos,approved,refused,Raison médicale insuffisante,medium,False,27
33d52099-b98a-491f-9758-a77f72a750bb,EMP92710,Olivier Renaud,pharmacien_adjoint,RTT,2024-12-11,2024-12-25,14,Événement familial,pending,,,medium,False,6
d47c36dc-a435-4eef-8250-ab224d6fbf91,EMP90724,Jean-Paul Laurent,stagiaire,formation,2024-03-15,2024-03-23,8,Besoin de repos,approved,refused,Raison médicale insuffisante,low,True,37
7f1cad37-28d6-4859-acd9-66544040e7ab,EMP35644,Marc Bernier,pharmacien_adjoint,événement_familial,2024-01-08,2024-01-21,13,Événement familial,approved,approved,Couverture disponible,medium,False,24
42fec814-412f-4d47-aaaa-7d1bf54483c0,EMP97171,Michèle Benoit,pharmacien_adjoint,formation,2024-01-13,2024-01-17,4,Besoin de repos,pending,,,high,False,30
0fd700a1-d712-4d46-aed1-d33d9334f8c8,EMP27804,Sophie Leroy,pharmacien_titulaire,formation,2024-01-23,2024-02-05,13,Maternité,approved,refused,Couverture disponible,medium,True,23
9b3e5635-4a1e-480a-b8b6-564118679a46,EMP65433,Claire Arnould,pharmacien_adjoint,congé_payé,2024-04-24,2024-05-01,7,Événement familial,refused,refused,Couverture disponible,high,True,23
7f080189-f298-4c82-a6f6-afaeff0ac6cd,EMP80959,Stéphanie Fontaine,préparateur,RTT,2024-07-10,2024-07-25,15,Événement familial,pending,,,high,True,32
3db9ec2f-f1fc-4a71-80bc-c9009b68db55,EMP51521,Luc Delacroix,employé_rayon,événement_familial,2024-11-05,2024-11-14,9,Maladie,pending,,,low,True,26
7362b649-12ed-4b6d-96d3-d3f39bf61f69,EMP89623,Nathalie Bernard,préparateur,formation,2024-02-23,2024-03-06,12,Raison personnelle,approved,approved,Couverture disponible,medium,True,8
885a4246-7f53-4a11-b8b5-53b47a002b50,EMP87977,Claire Rousseau,préparateur,maladie,2024-06-20,2024-06-28,8,Congé maladie,approved,refused,Accord manager,low,False,20
44278aec-0d03-4bca-963b-d69a0a83c301,EMP79049,Paul Gérard,pharmacien_adjoint,maternité,2024-08-03,2024-08-08,5,Besoin de repos,approved,refused,Accord manager,high,False,41
2b340b40-efe7-4c52-8d14-2603829b1177,EMP21286,Bernard Morin,stagiaire,congé_payé,2024-11-15,2024-11-28,13,Maternité,approved,refused,Conflit avec autre absence,high,True,10
41d409a4-6792-43af-91a4-a99ad64df1d7,EMP30620,Philippe Poulain,pharmacien_adjoint,événement_familial,2024-07-26,2024-08-01,6,Maternité,approved,refused,Conflit avec autre absence,high,False,35
c4f8e5c6-44d2-49dd-b168-462146ffa4e9,EMP28475,Michel Rousseau,pharmacien_adjoint,RTT,2024-03-29,2024-04-11,13,Maladie,approved,approved,Couverture disponible,low,True,43
aa28a0be-1eeb-4cac-93fb-e13b154147d8,EMP76049,Luc Michel,pharmacien_titulaire,formation,2024-10-17,2024-10-26,9,Raison personnelle,approved,refused,Couverture disponible,medium,True,31
764b3518-1a07-47a1-bfce-9e2e43624419,EMP15555,René Chevalier,préparateur,RTT,2024-09-22,2024-09-25,3,Événement familial,pending,,,medium,False,27
ddebdeb6-25ad-47e7-9ad2-29e93b5bbfdf,EMP79347,Irène Poirier,préparateur,formation,2024-08-08,2024-08-18,10,Raison personnelle,approved,approved,Raison médicale insuffisante,low,True,18
7eace77f-2d33-4857-9500-c393125a76fb,EMP22852,Laurent Poirier,pharmacien_adjoint,maternité,2024-02-27,2024-03-06,8,Formation professionnelle,approved,refused,Accord manager,medium,True,31
35f5130e-fbe6-4448-9a29-0a1e92edeb12,EMP28870,Cécile Girard,employé_rayon,RTT,2024-04-19,2024-04-20,1,Besoin de repos,approved,refused,Couverture disponible,medium,True,42
13046df3-d91e-4ac3-803c-51837c118773,EMP77144,Michel Bernier,employé_rayon,formation,2024-05-22,2024-05-24,2,Raison personnelle,refused,approved,Justificatif requis,high,False,8
c67141dc-7852-4aba-b3dc-e0822849652e,EMP70137,Anne Simon,employé_rayon,congé_payé,2024-05-13,2024-05-19,6,Maladie,approved,approved,Raison médicale insuffisante,high,False,23
6e7902ad-fc89-415b-be1d-9b7306565bce,EMP45752,Luc Rousseau,employé_rayon,congé_payé,2024-01-19,2024-01-22,3,Maternité,pending,,,low,True,23
78dc9054-0306-4e0e-89a7-ad04551deda3,EMP19778,Martine Blanc,pharmacien_titulaire,RTT,2024-04-19,2024-04-21,2,Maternité,pending,,,medium,False,33
3229589e-b432-47bd-a7e6-cd6cf6227c2c,EMP87085,Laurent Gérard,pharmacien_titulaire,maternité,2024-06-17,2024-06-24,7,Maladie,refused,approved,Couverture disponible,low,False,33
b5a67425-2cdb-4777-82d0-11dde2500ee4,EMP62367,Anne Michel,pharmacien_adjoint,événement_familial,2024-10-11,2024-10-25,14,Maternité,approved,refused,Couverture disponible,low,True,47
d5092c77-9e5d-45d0-8cd5-92c9d5ad4578,EMP95375,Danielle Leroy,stagiaire,maternité,2024-08-20,2024-08-29,9,Raison personnelle,approved,approved,Justificatif requis,medium,False,12
64b936e3-6195-4ae7-9fcd-bd25c08adb72,EMP63795,Catherine Poirier,préparateur,maternité,2024-10-28,2024-10-31,3,Maternité,approved,approved,Conflit avec autre absence,medium,False,9
26d74f68-7dd8-4d3f-84df-e50b58f21f8d,EMP74025,Laurent Roux,employé_rayon,maternité,2024-03-03,2024-03-06,3,Maladie,approved,approved,Raison médicale insuffisante,low,True,42
606b19f5-613f-4368-ad32-d9f7301b9e5d,EMP30417,Sylvie Rousseau,pharmacien_adjoint,RTT,2024-08-14,2024-08-26,12,Besoin de repos,refused,refused,Conflit avec autre absence,low,False,38
25ff1b5c-ab46-4789-8718-5b35f541a3c9,EMP68301,Danielle Arnould,préparateur,formation,2024-12-08,2024-12-10,2,Formation professionnelle,refused,approved,Conflit avec autre absence,medium,True,7
631c7b8b-0002-4ca0-a405-277f759091b7,EMP87085,Laurent Gérard,pharmacien_titulaire,formation,2024-04-12,2024-04-18,6,Maladie,approved,refused,Conflit avec autre absence,high,False,32
10fd1d0e-5ee9-4f99-940a-4ec796f2b70c,EMP85839,Thérèse Fabre,employé_rayon,congé_payé,2024-01-25,2024-02-02,8,Formation professionnelle,approved,refused,Accord manager,low,True,18
0d573fa3-39c1-475b-865f-7072ec51e3e9,EMP18133,Jean-Paul Blanc,stagiaire,RTT,2024-12-15,2024-12-17,2,Raison personnelle,approved,approved,Justificatif requis,medium,False,39
2531ff6e-7408-4457-8d25-7950b0e1b75c,EMP67059,Christiane Martin,préparateur,formation,2024-06-23,2024-06-30,7,Raison personnelle,approved,approved,Conflit avec autre absence,high,False,2
4c995edd-08e4-4db0-ab24-6dee5f2b6f02,EMP94780,Paul Dupont,pharmacien_titulaire,événement_familial,2024-09-24,2024-10-08,14,Maladie,refused,approved,Couverture disponible,medium,True,28
3f3144c8-0757-4cf4-9f40-6e5d622deb06,EMP25177,Danielle Moreau,employé_rayon,maternité,2024-08-23,2024-09-01,9,Maternité,approved,refused,Couverture disponible,low,False,33
839f6f4e-0747-4110-9be2-f37770408766,EMP28835,Philippe Fabre,pharmacien_adjoint,maternité,2024-02-05,2024-02-13,8,Maladie,refused,approved,Accord manager,high,True,47
d99bdef6-e170-4c20-8313-f7dec2ead244,EMP81029,Jacques Bernier,pharmacien_adjoint,maladie,2024-04-01,2024-04-14,13,Congé maladie,refused,refused,Couverture disponible,medium,True,1
7ef11958-8024-4b44-bc50-48874f64bdb8,EMP15485,Michèle Bernier,préparateur,congé_payé,2024-07-15,2024-07-20,5,Formation professionnelle,refused,refused,Conflit avec autre absence,high,False,35
afb9cc48-88bb-4e63-ada0-7f546cbf5e97,EMP83325,Laurent Delacroix,pharmacien_titulaire,RTT,2024-04-07,2024-04-10,3,Maternité,approved,approved,Couverture disponible,low,False,30
7da4897f-be22-4c62-93cb-40e24e5d1c47,EMP79347,Irène Poirier,préparateur,congé_payé,2024-03-08,2024-03-23,15,Événement familial,refused,refused,Accord manager,medium,False,9
3648927a-b5fe-48be-8e88-1daf6b6dcf9f,EMP50997,Marc Blanc,pharmacien_adjoint,RTT,2024-06-07,2024-06-16,9,Besoin de repos,approved,refused,Couverture disponible,low,False,12
3bc2d9db-6dd4-4f13-9f0a-304aa42aa0ed,EMP12257,Luc Laurent,pharmacien_titulaire,maladie,2024-06-05,2024-06-17,12,Congé maladie,approved,refused,Accord manager,medium,False,8
18a67d3f-ec55-4254-8c66-8e55de2f45a5,EMP86738,Monique Bernier,employé_rayon,formation,2024-03-04,2024-03-08,4,Maternité,approved,approved,Conflit avec autre absence,low,False,44
56d5b91f-e235-4daa-95bb-05830ec669e3,EMP99282,Christine Leroy,employé_rayon,maternité,2024-03-11,2024-03-18,7,Événement familial,approved,refused,Raison médicale insuffisante,low,True,8
abaf2903-2079-4034-82cc-b049859b858b,EMP27620,Jacques Blanc,pharmacien_titulaire,maladie,2024-12-16,2024-12-26,10,Congé maladie,approved,refused,Couverture disponible,low,True,21
6e4dac80-f87c-4aca-b74e-cb3f173df51d,EMP46169,Monique Delorme,employé_rayon,maladie,2024-01-23,2024-01-31,8,Congé maladie,approved,refused,Justificatif requis,low,True,28
c50e28a6-5edc-4e50-afa4-42de70541076,EMP96146,Joseph Arnould,employé_rayon,maternité,2024-10-10,2024-10-24,14,Formation professionnelle,approved,refused,Accord manager,low,False,20
6009c7fc-9979-406b-bd10-ae97c35c0dab,EMP72404,Jacques Delorme,pharmacien_titulaire,maladie,2024-10-10,2024-10-22,12,Congé maladie,refused,approved,Justificatif requis,medium,False,46
44113a38-8f0a-4563-90fd-cd8836640a04,EMP87042,Isabelle Renaud,préparateur,congé_payé,2024-01-12,2024-01-15,3,Événement familial,approved,approved,Conflit avec autre absence,low,True,39
fd8aa585-7de1-4fed-a962-ff7c1a11541d,EMP61535,Jacques Dubois,préparateur,maternité,2024-02-10,2024-02-20,10,Maternité,pending,,,medium,True,42
73c7060c-7e96-464f-a21b-376c7cca273e,EMP87140,René Girard,stagiaire,maternité,2024-07-29,2024-08-09,11,Raison personnelle,approved,refused,Accord manager,low,True,1
1e0cfee3-b05b-4c7f-a023-0538c8f58b29,EMP22852,Laurent Poirier,pharmacien_adjoint,formation,2024-02-26,2024-03-10,13,Formation professionnelle,pending,,,medium,False,30
2540ec9a-2b37-485c-869a-8f57ca1624bd,EMP52279,Monique Simon,préparateur,RTT,2024-10-16,2024-10-30,14,Raison personnelle,pending,,,high,False,38
c06e27c2-a25e-4f9c-acb0-f2fb8a2de3e2,EMP45460,Luc Andre,pharmacien_adjoint,congé_payé,2024-05-31,2024-06-09,9,Raison personnelle,approved,refused,Justificatif requis,medium,True,11
b60187fc-5dcc-4d66-8964-8b3ba8e252ad,EMP37130,Irène Simon,employé_rayon,congé_payé,2024-06-21,2024-07-05,14,Besoin de repos,approved,approved,Conflit avec autre absence,low,True,32
0481ca67-db9b-49f3-a001-e0ef1ad4fb05,EMP39270,Sophie Dubois,pharmacien_titulaire,maternité,2024-03-07,2024-03-08,1,Besoin de repos,approved,approved,Couverture disponible,medium,False,7
219a8ad9-8d86-4b21-b192-c5acb13b0e03,EMP64149,Marc Blanc,pharmacien_adjoint,événement_familial,2024-10-24,2024-11-04,11,Raison personnelle,approved,refused,Conflit avec autre absence,low,False,24
d01b7aea-fdce-4aad-8602-1c5c8d6e230c,EMP57584,Jacques Benoit,employé_rayon,maladie,2024-10-13,2024-10-24,11,Congé maladie,approved,approved,Accord manager,medium,True,7
59da6da8-e3a1-47b5-9812-419de7963dd4,EMP72404,Jacques Delorme,pharmacien_titulaire,maternité,2024-10-06,2024-10-15,9,Maternité,approved,refused,Conflit avec autre absence,medium,True,34
b3cd654f-8424-4f69-a1fc-47c7ccdff4fa,EMP51487,Florence Leclerc,pharmacien_adjoint,formation,2024-07-13,2024-07-17,4,Maternité,approved,refused,Justificatif requis,high,False,17
9036de29-49b1-4895-805f-fd0cdade8b00,EMP61350,Michèle Benoit,pharmacien_titulaire,maladie,2024-05-19,2024-05-22,3,Congé maladie,pending,,,medium,False,8
dfde5fc5-d83e-4deb-a02f-9c23eb3c393b,EMP97807,Luc Poulain,stagiaire,formation,2024-03-17,2024-03-26,9,Raison personnelle,approved,approved,Conflit avec autre absence,medium,False,25
70be362d-0a8e-4f57-959f-2674de60de88,EMP86763,Françoise Rousseau,pharmacien_adjoint,événement_familial,2024-08-06,2024-08-17,11,Formation professionnelle,refused,approved,Raison médicale insuffisante,low,False,48
dc95b727-4ac3-495d-a065-be0098cf45f3,EMP92167,Sophie Fournier,stagiaire,congé_payé,2024-06-29,2024-07-08,9,Raison personnelle,refused,approved,Accord manager,medium,True,32
56a01ad9-b7d9-42fe-a504-74d74343afea,EMP19967,Jacques Simon,pharmacien_adjoint,formation,2024-05-13,2024-05-23,10,Raison personnelle,approved,refused,Justificatif requis,high,True,23
d27c6bcd-d238-41b5-8e29-fb721099b9f8,EMP42121,Sophie Dubois,employé_rayon,maternité,2024-01-19,2024-02-03,15,Maladie,pending,,,high,False,20
94486d53-026f-488c-bd46-ef90aa03eec5,EMP62383,Jacques Girard,employé_rayon,congé_payé,2024-06-20,2024-07-01,11,Maladie,approved,refused,Couverture disponible,high,False,23
1f5c7fd9-45f1-4461-b29e-387a798299df,EMP52985,Martine Laurent,employé_rayon,congé_payé,2024-01-06,2024-01-13,7,Formation professionnelle,pending,,,low,True,15
e8514289-9237-42cd-bc95-b5e871173792,EMP28475,Michel Rousseau,pharmacien_adjoint,maladie,2024-12-18,2024-12-20,2,Congé maladie,approved,approved,Justificatif requis,low,True,28
44898c02-e972-4f9f-8cfb-7d6bb6d5cf37,EMP70877,Jacques Rousseau,préparateur,congé_payé,2024-04-20,2024-04-27,7,Événement familial,approved,refused,Justificatif requis,high,False,4
51f30294-3964-4e5f-b813-42e6caa0fa66,EMP73604,Monique Moreau,préparateur,maternité,2024-07-05,2024-07-13,8,Maladie,pending,,,high,True,46
3057b488-230f-44d4-80d4-3d264a63ec3b,EMP94780,Paul Dupont,pharmacien_titulaire,maladie,2024-02-05,2024-02-18,13,Congé maladie,pending,,,low,True,45
1f8896c8-5646-4ed8-9089-28c397864bf3,EMP10250,Claire Leroy,pharmacien_adjoint,événement_familial,2024-03-19,2024-03-21,2,Événement familial,approved,refused,Couverture disponible,low,True,17
99d2d5a1-348b-4015-be11-4ae42af5a55e,EMP76314,Philippe Delorme,employé_rayon,RTT,2024-12-20,2024-12-24,4,Raison personnelle,approved,approved,Justificatif requis,low,False,6
0d46f206-092b-485d-9e2c-9215a9314186,EMP55121,Thérèse Laurent,pharmacien_titulaire,maternité,2024-03-19,2024-04-03,15,Besoin de repos,pending,,,medium,True,33
d7c908cb-97a9-4db7-a195-e0a3d5724540,EMP40125,Sophie Dubois,pharmacien_adjoint,maladie,2024-12-24,2025-01-04,11,Congé maladie,approved,approved,Conflit avec autre absence,high,True,23
ff4968b4-f857-4718-be0b-b577872ccebb,EMP19778,Martine Blanc,pharmacien_titulaire,RTT,2024-12-16,2024-12-19,3,Raison personnelle,refused,approved,Accord manager,high,True,34
3dde0e04-34ed-43d6-8636-52729a25fba3,EMP93439,Valérie Benoit,employé_rayon,congé_payé,2024-10-09,2024-10-21,12,Besoin de repos,pending,,,low,False,29
77efdec7-7d3f-44fe-bfcf-fbccf29ec814,EMP27518,Laurent Renaud,pharmacien_adjoint,congé_payé,2024-08-04,2024-08-18,14,Événement familial,approved,approved,Raison médicale insuffisante,medium,False,12
dfbc8a48-08a1-4df6-b7ae-5b8d6d34df4a,EMP25587,Michèle Martin,pharmacien_titulaire,événement_familial,2024-09-20,2024-09-28,8,Formation professionnelle,refused,refused,Accord manager,high,False,18
ceae44d5-308c-4e1e-b9a0-80b7604fafb4,EMP11758,Marie Andre,employé_rayon,RTT,2024-07-22,2024-07-26,4,Maladie,approved,approved,Raison médicale insuffisante,low,True,39
